TransactionID,AccountID,TransactionType,Amount,TransactionDate
128085,169,Credit,94181.28,2022-05-27
187996,826,Credit,467013.72,2021-02-20
103911,77,Debit,629558.12,2023-07-15
104042,728,Debit,637264.22,2023-01-19
116985,909,Debit,264683.54,2022-12-24
185509,1294,Debit,704733.65,2023-10-07
143939,1090,Debit,782653.69,2021-10-07
123768,1113,Debit,225455.46,2021-06-02
170527,1465,Debit,665398.32,2019-12-19
151891,41,Debit,816632.09,2020-12-25
192022,817,Credit,235084.35,2021-10-09
147355,19,Credit,257569.38,2021-04-13
128595,972,Debit,471021.98,2020-07-31
151408,463,Credit,682715.69,2024-03-18
166651,1095,Credit,953106.2,2021-02-23
178441,646,Credit,706035.82,2023-02-10
120348,57,Credit,625392.09,2022-05-07
173161,1302,Credit,102064.34,2021-01-08
128692,644,Debit,175706.94,2020-02-09
118257,1252,Debit,33476.81,2023-03-30
113877,1497,Credit,940624.69,2023-08-02
143731,363,Credit,693764.97,2022-08-27
192674,730,Debit,463525.3,2024-03-11
135891,941,Credit,862950.35,2021-01-22
118835,190,Debit,272436.93,2021-01-23
164421,189,Debit,977967.62,2020-09-14
136744,17,Credit,29813.65,2022-12-24
100286,1355,Debit,635625.84,2021-05-08
123579,975,Debit,646912.27,2019-06-18
152049,910,Debit,465987.03,2021-05-12
177859,1459,Debit,179471.6,2020-07-06
145395,620,Debit,381757.45,2022-10-09
111325,502,Credit,50197.73,2021-03-29
190364,872,Debit,778743.65,2023-09-19
155492,1119,Credit,373657.42,2019-09-14
168989,1037,Debit,460932.88,2023-07-02
110555,421,Debit,564282.87,2020-09-05
180941,1261,Debit,482506.84,2019-09-23
172208,1365,Debit,217010.95,2023-07-04
141253,1192,Debit,658767.45,2021-12-30
128434,1489,Credit,860258.76,2020-05-23
175203,160,Credit,80703.23,2022-04-10
104615,978,Credit,271442.4,2022-09-29
174751,1106,Credit,199579.75,2022-03-10
178097,323,Debit,995657.13,2021-04-04
122940,1338,Credit,758859.71,2023-03-14
193351,766,Debit,785358.66,2019-10-01
131175,1411,Credit,298400.47,2021-11-17
142838,107,Debit,396839.5,2020-05-12
148020,443,Credit,631166.65,2021-11-20
199834,1389,Debit,639402.44,2020-06-09
144540,1129,Credit,832997.45,2021-07-04
108864,324,Credit,318741.03,2019-07-15
185962,1427,Credit,985122.97,2022-12-09
184170,53,Credit,894839.22,2022-05-30
186036,690,Debit,733840.71,2019-05-31
119798,615,Credit,259007.43,2020-06-15
115795,339,Credit,847628.71,2023-08-12
137794,1229,Credit,950747.94,2023-01-07
147383,1070,Credit,977815.94,2023-08-20
119940,1212,Credit,621544.74,2023-05-02
134113,60,Debit,32441.64,2022-10-16
149380,706,Debit,390192.6,2021-09-21
123730,1398,Credit,360092.54,2023-09-11
104658,577,Credit,26581.27,2023-11-17
195477,1070,Credit,237401.41,2022-05-12
146790,1372,Debit,159932.56,2023-09-22
159240,307,Credit,788727.12,2021-07-08
147779,708,Credit,926532.28,2023-08-24
105760,586,Debit,406553.31,2021-08-08
105423,1135,Debit,610809.77,2020-09-14
120399,88,Debit,473069.79,2022-10-26
133421,303,Debit,155006.28,2022-03-10
161691,532,Debit,906220.13,2023-12-29
180720,122,Credit,810513.03,2024-02-18
165618,848,Credit,200006.2,2022-02-03
157881,331,Credit,430513.31,2021-05-31
108180,519,Credit,968154.54,2022-01-31
109560,174,Debit,560288.2,2023-02-14
126940,91,Debit,559650.7,2020-10-22
196620,1027,Debit,610641.88,2022-02-04
148997,1050,Credit,922858.41,2022-10-06
102093,594,Credit,577516.57,2019-07-09
135450,833,Credit,350055.05,2022-12-16
160450,393,Credit,478792.45,2024-02-20
163132,584,Credit,154830.99,2023-07-17
175198,387,Debit,555654.64,2021-08-08
182005,879,Debit,371827.76,2024-03-23
190923,537,Credit,197177.99,2019-07-01
106877,761,Debit,655652.31,2020-05-23
161619,1057,Credit,662162.72,2019-05-10
161107,274,Credit,529071.27,2019-06-10
101080,536,Credit,727420.44,2021-04-24
107680,735,Credit,665390.24,2022-11-23
105396,738,Credit,154170.69,2019-11-09
194095,431,Debit,124500.33,2022-08-16
153010,72,Debit,128745.92,2023-08-04
160225,101,Credit,607670.28,2020-01-27
151259,76,Credit,112151.55,2022-11-15
157064,961,Debit,6143.97,2021-10-03
177605,1345,Debit,641380.58,2021-03-31
112722,135,Credit,237419.31,2020-04-29
111051,291,Debit,100375.69,2023-08-28
152590,940,Credit,627243.04,2024-01-19
169422,1016,Debit,781148.48,2022-11-28
177103,234,Credit,963430.09,2019-12-14
101301,802,Debit,547961.14,2023-04-02
122739,355,Debit,39732.13,2021-11-10
176548,732,Debit,493084.25,2019-12-03
161797,1336,Debit,476924.63,2023-09-29
136887,236,Debit,154869.15,2019-09-14
144593,1429,Credit,545380.58,2021-08-10
140375,1209,Credit,704493.13,2022-11-13
153334,431,Credit,754410.36,2019-12-30
176681,1204,Debit,334843.21,2019-12-22
164190,1122,Credit,815151.38,2023-01-01
147541,952,Debit,523614.24,2022-03-28
199161,1489,Debit,752615.24,2021-09-01
192213,1009,Credit,161979.45,2022-10-03
185295,942,Credit,141463.74,2022-02-19
153223,1085,Credit,504127.94,2020-02-19
118730,239,Credit,634963.88,2022-08-16
127713,478,Debit,221150.75,2021-08-31
193803,574,Debit,563181.84,2021-04-16
121025,1448,Credit,510672.02,2022-05-02
188205,975,Debit,938708.01,2023-09-09
131643,1129,Debit,153070.53,2023-10-06
161216,579,Credit,648779.79,2020-09-07
120386,649,Debit,137979.45,2019-08-23
108123,559,Credit,429826.19,2023-10-25
117563,506,Credit,460895.97,2021-10-20
108620,910,Debit,371357.76,2022-09-26
105021,848,Credit,174663.7,2021-04-04
190907,946,Credit,61694.18,2022-02-26
136247,1365,Debit,568790.9,2021-07-13
142886,1011,Debit,107706.71,2019-04-06
170670,390,Credit,316437.46,2023-09-20
182895,115,Debit,513549.3,2020-05-10
121969,1476,Debit,196880.4,2022-07-19
142922,1193,Debit,400209.88,2019-08-16
143024,491,Debit,577210.67,2020-02-04
140639,1473,Credit,53098.68,2021-06-06
132167,1278,Credit,466009.29,2019-06-19
180409,936,Debit,685866.89,2024-01-05
185819,184,Debit,790358.72,2023-03-17
114904,1027,Credit,837374.08,2022-10-20
188957,662,Debit,306070.72,2023-04-07
118151,73,Credit,685659.76,2019-07-09
199662,478,Credit,753589.48,2019-10-30
127638,1177,Credit,308289.21,2021-08-11
193016,662,Credit,734370.55,2022-02-25
147357,1209,Debit,522167.22,2020-10-04
188423,254,Credit,513245.16,2022-08-10
104009,969,Debit,700551.6,2022-02-02
139250,1452,Debit,943387.14,2019-08-09
181666,1481,Debit,931791.17,2019-05-23
191634,1140,Credit,816576.51,2023-10-24
188356,266,Credit,852558.01,2022-06-20
108753,1217,Credit,333734.67,2023-06-13
115022,601,Credit,433663.1,2021-07-26
137745,1247,Debit,899604.62,2021-08-13
131965,388,Credit,249593.95,2023-12-11
112337,485,Debit,908226.44,2022-06-27
175268,1003,Credit,813414.73,2023-11-30
168311,428,Debit,642406.04,2020-02-11
169006,1262,Credit,778859.34,2019-06-11
189009,1244,Credit,571721.6,2020-04-04
134859,617,Credit,987249.1,2020-10-12
183457,112,Debit,454510.53,2020-07-11
122944,95,Credit,269244.25,2023-03-06
118503,1310,Debit,121339.8,2022-08-10
166989,521,Debit,704910.49,2022-03-12
176114,1163,Credit,86232.52,2022-02-05
153381,308,Credit,458176.16,2021-08-30
175895,920,Credit,117680.69,2022-12-04
114205,561,Credit,228968.74,2020-06-17
152841,1169,Credit,308733.49,2022-07-15
119739,384,Debit,656785.11,2019-04-29
142538,601,Debit,696325.6,2019-04-04
117982,1163,Debit,161229.12,2023-06-08
172542,1044,Debit,51340.56,2020-05-05
148262,492,Credit,387728.78,2022-05-09
170350,499,Debit,714404.15,2023-10-06
134541,233,Credit,871794.91,2023-04-25
164980,553,Credit,353749.19,2023-10-29
159283,14,Credit,286919.27,2021-03-16
100675,822,Debit,305920.51,2023-05-20
123643,402,Debit,770161.01,2020-08-07
155196,962,Debit,453219.92,2022-07-28
146518,186,Credit,2071.92,2024-02-28
121148,1125,Debit,371657.04,2020-01-24
130789,476,Credit,609757.24,2020-02-10
118594,879,Credit,891165.14,2021-09-23
152848,803,Debit,584635.88,2024-01-08
103904,1211,Debit,47708.39,2019-07-28
175831,1186,Credit,791719.63,2021-01-03
114165,1054,Debit,760315.32,2022-05-23
151741,1319,Credit,623476.01,2021-08-13
173990,346,Debit,51514.33,2020-10-28
183051,182,Debit,624547.97,2023-09-04
168875,1089,Credit,258090.58,2022-12-11
199422,829,Debit,343575.18,2020-06-05
183754,190,Debit,22255.21,2019-05-04
137613,446,Debit,477693.81,2021-11-05
178677,203,Credit,279416.74,2019-05-19
158953,1075,Credit,380965.52,2021-08-06
114477,22,Debit,546732.4,2020-03-11
139030,202,Debit,344691.21,2020-10-05
136870,391,Credit,766351.81,2022-06-22
158316,333,Credit,567656.97,2020-03-19
174065,1182,Debit,680527.69,2019-08-25
115009,668,Credit,892954.64,2022-10-07
145784,1098,Debit,905613.65,2021-09-06
111187,571,Debit,614752.82,2022-02-02
120471,358,Debit,54613.04,2021-08-10
154911,195,Credit,806752.31,2020-01-07
187035,371,Credit,995778.91,2022-04-07
163762,706,Credit,242137.57,2021-04-21
190137,985,Debit,971848.98,2023-08-14
143249,673,Debit,903194.79,2020-12-03
115710,891,Credit,408590.58,2022-09-03
184482,1041,Debit,915158.83,2020-03-07
103425,1313,Debit,946177.7,2019-10-24
145028,436,Credit,310589.06,2023-10-16
165265,588,Debit,810002.7,2021-09-16
143233,432,Credit,202061.98,2021-12-12
120207,107,Debit,114509.27,2019-07-20
149732,908,Credit,525624.68,2021-10-18
187020,60,Credit,864382.78,2019-12-20
193376,393,Debit,936900.05,2022-01-30
189176,221,Debit,453934.92,2023-05-12
172111,1436,Debit,267255.72,2019-07-27
199585,1195,Debit,610891.52,2020-04-06
198427,1231,Credit,958661.58,2020-10-06
121713,640,Credit,132205.45,2023-07-29
117236,258,Debit,605558.68,2019-04-07
195035,310,Debit,539102.49,2020-01-20
148552,586,Debit,893512.93,2022-08-28
176545,1294,Debit,459969.58,2020-01-30
189119,496,Credit,758311.33,2023-04-17
111452,1151,Credit,769180.06,2023-08-16
169638,73,Debit,321946.99,2023-02-19
172851,1242,Credit,493207.29,2022-11-10
144876,656,Debit,237201.53,2020-10-03
154795,1332,Credit,181212.66,2020-08-12
166971,761,Credit,451549.74,2022-09-25
186492,91,Credit,632109.31,2020-07-29
152114,42,Credit,309472.95,2020-11-02
176964,477,Credit,984193.48,2023-01-01
135636,618,Debit,41705.02,2019-10-12
104374,244,Credit,47105.91,2022-10-02
121766,1335,Debit,137189.32,2019-09-25
104794,621,Debit,353324.89,2022-05-24
189608,496,Debit,882565.41,2022-03-26
198736,758,Debit,723780.47,2019-07-26
133767,244,Debit,762044.25,2020-06-18
114043,351,Credit,722009.44,2020-06-20
148727,45,Debit,369512.1,2022-10-28
130556,1176,Credit,997069.29,2019-04-11
141613,1054,Debit,857094.23,2023-12-25
184897,806,Credit,100202.45,2022-06-30
160464,761,Credit,20844.7,2021-08-09
125671,304,Credit,696189.05,2020-02-27
167495,1243,Credit,496689.45,2023-02-03
163522,1194,Credit,431267.54,2020-02-16
119381,1442,Debit,921275.79,2020-07-20
164220,1026,Debit,610992.45,2021-01-29
155191,295,Credit,766778.23,2020-09-01
190267,1410,Debit,463699.22,2022-02-22
133073,790,Credit,429409.55,2023-10-18
191960,1289,Debit,821480.26,2021-04-04
106398,1124,Credit,61097.87,2022-09-14
146517,1262,Debit,289387.56,2020-06-28
119444,304,Debit,980290.8,2019-08-13
121397,776,Debit,322784.14,2022-05-23
108670,1286,Debit,225321.4,2021-02-07
108927,50,Debit,582932.68,2019-11-15
138374,180,Credit,451645.57,2021-12-07
188518,1110,Debit,4963.92,2021-05-24
172772,467,Credit,232455.88,2023-02-24
104252,172,Debit,357504.62,2021-06-11
109843,369,Credit,133005.12,2022-03-12
178975,723,Debit,122117.45,2023-02-24
116744,1243,Credit,582748.36,2024-02-04
167265,874,Credit,607158.2,2023-12-17
140907,108,Credit,662207.48,2023-01-14
164112,578,Debit,242418.91,2023-05-03
115109,1189,Debit,420279.24,2021-03-27
190874,1135,Credit,847032.04,2022-04-30
147466,817,Credit,541970.2,2021-12-17
185818,455,Debit,474267.0,2021-06-04
155414,473,Debit,682793.95,2022-07-11
115287,1029,Debit,963195.15,2021-05-15
126579,895,Debit,896043.39,2022-06-19
114291,293,Debit,421683.35,2022-04-13
163810,1108,Debit,135706.15,2020-12-06
139317,495,Debit,747776.32,2021-01-31
157553,331,Debit,798180.75,2019-06-21
166658,692,Credit,612284.41,2023-08-30
153183,304,Debit,904228.44,2023-02-27
136424,57,Debit,804284.95,2022-08-17
142105,535,Credit,484402.3,2022-01-28
188513,506,Credit,378977.75,2023-05-13
143827,769,Debit,983963.27,2021-05-25
101884,586,Debit,52869.21,2021-03-03
189929,210,Credit,577297.2,2019-09-29
173457,971,Credit,431544.88,2020-01-26
160657,448,Debit,754780.35,2022-05-12
157801,1378,Credit,862223.0,2021-03-27
108694,96,Credit,982459.64,2022-03-26
144728,1039,Credit,796801.85,2021-10-16
165646,1263,Credit,528707.24,2022-11-21
138669,5,Debit,68013.26,2021-07-05
174428,1007,Debit,86610.0,2019-08-11
171521,612,Debit,728003.64,2022-03-17
101449,1183,Debit,463.11,2021-02-20
128375,959,Debit,287964.11,2023-07-20
179518,351,Credit,333173.97,2023-08-31
174341,983,Debit,940384.06,2023-12-25
186155,1448,Debit,45421.97,2022-03-09
167829,44,Debit,546610.15,2019-12-28
178460,75,Credit,143129.83,2021-01-12
187172,1408,Debit,962488.92,2022-10-19
166291,1438,Debit,328454.67,2023-02-11
157351,660,Credit,509117.87,2020-10-17
133896,508,Credit,36853.31,2021-10-04
120410,404,Debit,276175.6,2019-07-01
134208,89,Credit,918803.73,2020-12-29
130278,305,Credit,611468.74,2019-07-11
132316,277,Credit,729796.26,2022-03-06
196655,790,Debit,967358.13,2023-05-29
104399,947,Debit,479172.65,2023-07-25
168719,1242,Debit,747535.06,2021-03-05
115843,1158,Debit,805031.0,2021-09-04
180578,1099,Debit,155854.58,2023-01-29
103740,1444,Credit,949972.13,2022-10-21
180403,31,Debit,606557.53,2020-05-01
179559,849,Credit,163224.66,2021-09-18
122525,1212,Debit,550996.05,2020-06-09
180646,1463,Credit,562892.03,2019-12-25
178004,638,Credit,46238.71,2023-04-07
189137,1479,Debit,345872.29,2024-02-15
164931,1472,Debit,362059.81,2023-09-01
167404,189,Debit,935990.69,2020-05-22
181302,136,Debit,147740.03,2019-05-15
159619,579,Credit,611777.73,2021-10-08
119182,1154,Debit,858928.51,2021-03-29
116028,1069,Credit,711630.23,2022-08-25
134252,423,Credit,137716.15,2022-02-16
187125,977,Credit,242882.64,2022-05-29
161294,208,Debit,341441.8,2019-12-01
129258,1371,Debit,474286.09,2021-10-01
187060,454,Credit,636148.53,2022-02-22
118726,1167,Credit,277049.3,2022-03-21
146567,1497,Credit,753964.49,2022-01-01
149163,590,Debit,768429.21,2021-07-12
168334,988,Credit,913404.2,2019-05-20
180482,1206,Credit,644939.72,2024-03-13
199293,1294,Credit,656929.81,2019-10-15
105251,681,Debit,347486.01,2019-10-28
174720,1316,Credit,637480.69,2023-09-06
146151,1411,Credit,517140.69,2022-07-24
199712,482,Debit,114303.0,2023-11-21
141534,196,Credit,171467.37,2021-07-27
138963,1229,Debit,833672.01,2021-08-18
180973,1029,Credit,628327.38,2021-07-11
111880,1169,Debit,710977.39,2020-09-01
165707,1092,Credit,280330.66,2022-04-20
103426,1461,Credit,936547.68,2020-03-16
119610,1183,Debit,734920.42,2021-07-12
197776,1025,Credit,164438.49,2022-10-07
169374,636,Debit,338381.77,2023-02-06
147533,668,Debit,729349.55,2023-11-04
169607,1176,Credit,234086.33,2023-02-06
199552,217,Credit,110560.19,2021-08-28
102330,984,Credit,3658.5,2023-10-28
181046,1229,Credit,627302.97,2021-09-15
139617,418,Debit,110992.43,2021-10-18
124928,382,Debit,856586.88,2022-02-02
153085,536,Credit,841223.88,2020-01-16
184119,624,Credit,567337.72,2022-10-21
124141,356,Credit,921153.96,2020-02-19
113039,350,Debit,430933.4,2020-12-11
116431,1372,Debit,292643.92,2022-10-27
136943,375,Credit,326321.08,2022-06-24
179429,94,Debit,173874.38,2022-01-09
163550,755,Debit,712723.62,2019-12-31
153415,282,Credit,843535.35,2021-02-21
168621,1245,Credit,432564.86,2020-11-23
163787,138,Debit,564770.82,2021-10-10
198138,561,Credit,340558.25,2022-12-12
133932,593,Credit,775080.56,2021-11-14
117311,1434,Credit,358808.39,2023-12-26
101566,350,Debit,194409.22,2021-04-16
176067,326,Debit,910631.91,2021-06-17
173084,352,Debit,512713.57,2019-12-01
149750,689,Credit,522611.63,2021-05-22
172387,1159,Credit,489203.61,2023-09-11
162310,1239,Credit,975628.58,2020-08-10
184410,222,Credit,752824.39,2019-05-07
131956,225,Debit,377010.35,2022-08-06
122118,1080,Credit,477980.25,2022-11-08
112980,1409,Debit,374472.68,2020-01-08
177686,1276,Debit,897183.01,2020-04-14
156862,1158,Credit,720709.39,2023-05-25
129524,654,Debit,284918.08,2021-07-31
122999,59,Credit,464691.71,2019-07-29
104997,942,Debit,742322.71,2023-08-20
169873,1244,Debit,963428.81,2023-10-02
157112,202,Credit,157655.77,2022-07-03
139401,917,Credit,75801.89,2023-10-10
128472,103,Credit,665673.81,2019-07-25
181805,318,Debit,921064.23,2022-04-10
103477,429,Debit,701714.57,2022-06-10
121959,1045,Debit,536765.5,2020-01-09
119828,283,Credit,418947.66,2024-02-13
128080,1366,Debit,11373.79,2020-12-31
106244,1147,Debit,88710.42,2021-09-17
185542,1078,Debit,519846.29,2019-06-29
133557,1005,Debit,253101.28,2022-04-28
151186,546,Credit,319921.5,2021-10-31
194900,194,Credit,823310.74,2022-09-28
153280,1452,Credit,47924.57,2023-11-01
164814,711,Debit,867726.19,2020-10-01
107467,603,Debit,936519.31,2020-09-16
136541,749,Debit,265887.35,2021-02-28
185388,1180,Debit,290579.17,2022-12-04
108989,487,Debit,505359.14,2021-04-10
137840,1171,Debit,408355.25,2021-02-18
176990,582,Credit,431882.59,2023-11-28
101709,1099,Credit,436987.52,2022-02-14
137650,1483,Debit,177176.19,2023-03-28
179165,372,Debit,828534.53,2019-10-02
127734,1066,Debit,995392.08,2020-09-12
118318,396,Credit,703538.19,2019-05-01
175846,197,Debit,83279.61,2019-11-28
111144,1003,Credit,298390.13,2022-06-22
148344,1290,Debit,697469.7,2020-07-20
135666,360,Credit,579728.9,2022-07-14
126023,595,Debit,152066.56,2021-06-17
170694,1492,Credit,552649.78,2022-04-17
167278,672,Credit,821684.29,2019-09-08
122134,423,Debit,151891.72,2019-04-07
113708,69,Debit,106920.02,2019-04-12
135661,268,Credit,127399.46,2023-12-17
122645,88,Credit,53003.56,2019-12-18
128994,1106,Credit,541326.52,2019-08-21
142211,654,Debit,450619.95,2022-10-06
177478,1274,Debit,651514.91,2023-04-18
121143,441,Credit,459496.07,2023-06-24
195606,361,Debit,196326.79,2023-10-20
169050,868,Debit,220050.38,2020-07-27
144463,675,Debit,125158.71,2020-08-11
127626,853,Credit,47770.24,2022-11-30
101890,141,Debit,77302.64,2020-09-22
190586,428,Credit,493981.22,2021-08-09
157767,785,Debit,610893.17,2020-07-13
182960,594,Credit,27112.41,2021-09-27
187757,349,Credit,649335.45,2022-10-20
130345,260,Debit,364297.38,2021-10-24
125412,455,Credit,741007.8,2023-05-31
113568,739,Debit,530167.0,2022-03-28
165296,872,Credit,151052.55,2024-03-06
195365,1044,Credit,235558.17,2021-10-03
148234,961,Credit,943608.16,2021-10-09
169503,1035,Credit,905265.63,2020-10-20
145632,1070,Debit,73094.13,2021-04-20
189270,1223,Debit,535053.44,2023-10-07
114356,498,Credit,351342.43,2019-04-26
151118,322,Debit,942796.41,2019-06-26
115049,1074,Debit,586625.85,2023-11-22
177317,1218,Credit,744539.86,2023-08-14
199088,214,Credit,97955.64,2023-08-14
157766,887,Credit,335243.55,2019-10-05
144570,1118,Debit,892589.41,2022-12-24
154776,896,Credit,66757.35,2020-07-07
112473,253,Debit,361622.83,2023-08-27
103162,513,Debit,155866.62,2021-07-26
105996,1076,Credit,834540.88,2020-04-27
160571,1335,Credit,500068.95,2021-10-06
187496,1470,Debit,699576.44,2020-03-08
187177,337,Credit,793740.09,2022-07-24
157769,748,Credit,562540.25,2021-04-12
185641,893,Debit,471929.24,2021-05-17
177081,1468,Credit,248177.19,2021-12-24
186424,1125,Debit,782655.88,2020-03-05
130084,282,Debit,207576.77,2020-03-04
139977,803,Debit,661246.34,2021-03-29
120749,153,Credit,299766.93,2019-07-15
112696,1154,Debit,459570.11,2022-08-29
166409,420,Debit,657700.16,2020-04-25
199450,1240,Credit,838240.96,2024-02-12
183832,1000,Credit,272335.67,2022-11-23
194885,1029,Credit,45665.23,2022-12-19
124499,300,Debit,945741.43,2022-04-30
197305,227,Debit,820128.97,2019-08-21
185817,648,Credit,248706.93,2023-05-31
153617,1114,Debit,197922.08,2020-01-13
184913,788,Credit,559047.08,2021-12-21
109355,1009,Debit,980809.26,2020-05-10
117946,210,Debit,581217.11,2019-09-16
167841,126,Credit,666575.4,2023-08-27
162674,32,Credit,711613.11,2021-10-12
122808,48,Debit,804146.92,2023-12-01
187349,916,Credit,575984.09,2022-06-10
160022,735,Debit,432584.23,2022-02-14
115615,279,Credit,828966.41,2024-03-21
116740,1487,Debit,217317.19,2024-02-23
154475,451,Credit,286517.28,2020-12-17
182785,305,Debit,951100.16,2021-02-17
132330,959,Debit,581855.86,2019-07-04
172790,451,Credit,549227.44,2022-09-04
